AWHISG00000002885.1	PF02181	Formin, FH2 domain
AWHISG00000002885.1	PF06367	Formin, FH3 domain
AWHISG00000002885.1	PF06371	Formin, GTPase-binding domain
AWHISG00000002885.1	PS51231	Diaphanous autoregulatory (DAD) domain
AWHISG00000002885.1	PS51232	Rho GTPase-binding/formin homology 3 (GBD/FH3) domain
AWHISG00000002885.1	PS51444	Formin, FH2 domain
AWHISG00000002885.1	SM00498	Formin, FH2 domain
AWHISG00000002885.1	SM01139	Formin, FH3 domain
AWHISG00000002885.1	SM01140	Formin, GTPase-binding domain
AWHISG00000002885.1	SSF48371	Armadillo-type fold
AWHISG00000002889.1	G3DSA:3.50.50.60	FAD/NAD(P)-binding domain superfamily
AWHISG00000002889.1	PF01266	FAD dependent oxidoreductase
AWHISG00000002889.2	G3DSA:3.50.50.60	FAD/NAD(P)-binding domain superfamily
AWHISG00000002889.2	PF01266	FAD dependent oxidoreductase
AWHISG00000002890.1	G3DSA:3.40.50.410	von Willebrand factor A-like domain superfamily
AWHISG00000002890.1	PF05731	TROVE domain
AWHISG00000002890.1	PS50988	TROVE domain
AWHISG00000002890.1	PTHR14202	RNA-binding protein RO60
AWHISG00000002890.1	SSF140864	TROVE domain superfamily
AWHISG00000002890.1	SSF53300	von Willebrand factor A-like domain superfamily
AWHISG00000002891.1	PS50988	TROVE domain
AWHISG00000002891.1	SSF140864	TROVE domain superfamily
AWHISG00000002893.1	PF00069	Protein kinase domain
AWHISG00000002893.1	PS00107	Protein kinase, ATP binding site
AWHISG00000002893.1	PS00108	Serine/threonine-protein kinase, active site
AWHISG00000002893.1	PS50011	Protein kinase domain
AWHISG00000002893.1	PS51285	AGC-kinase, C-terminal
AWHISG00000002893.1	SM00220	Protein kinase domain
AWHISG00000002893.1	SSF56112	Protein kinase-like domain superfamily
AWHISG00000002894.1	cd07717	Ribonuclease Z/BN
AWHISG00000002894.1	G3DSA:3.60.15.10	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
AWHISG00000002894.1	MF_01818	Ribonuclease Z/BN
AWHISG00000002894.1	PF00753	Metallo-beta-lactamase
AWHISG00000002894.1	SSF56281	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
AWHISG00000002895.1	G3DSA:1.20.1270.60	AH/BAR domain superfamily
AWHISG00000002895.1	G3DSA:3.30.1520.10	PX domain superfamily
AWHISG00000002895.1	PF00018	SH3 domain
AWHISG00000002895.1	PF00787	Phox homology
AWHISG00000002895.1	PF10456	Sorting nexin protein, WASP-binding domain
AWHISG00000002895.1	PR00452	SH3 domain
AWHISG00000002895.1	PS50002	SH3 domain
AWHISG00000002895.1	PS50195	Phox homology
AWHISG00000002895.1	SM00312	Phox homology
AWHISG00000002895.1	SM00326	SH3 domain
AWHISG00000002895.1	SSF50044	SH3-like domain superfamily
AWHISG00000002895.1	SSF64268	PX domain superfamily
AWHISG00000002897.1	SSF88723	PIN-like domain superfamily
AWHISG00000002898.1	G3DSA:2.130.10.10	WD40/YVTN repeat-like-containing domain superfamily
AWHISG00000002898.1	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000002898.1	G3DSA:3.40.50.410	von Willebrand factor A-like domain superfamily
AWHISG00000002898.1	G3DSA:4.10.950.10	Large ribosomal subunit protein uL2, domain 3
AWHISG00000002898.1	PF00400	WD40 repeat
AWHISG00000002898.1	PF03947	Large ribosomal subunit protein uL2, C-terminal
AWHISG00000002898.1	PF05731	TROVE domain
AWHISG00000002898.1	PF13191	Orc1-like, AAA ATPase domain
AWHISG00000002898.1	PF13271	Domain of unknown function DUF4062
AWHISG00000002898.1	PF19334	Domain of unknown function DUF5920
AWHISG00000002898.1	PS00467	Large ribosomal subunit protein uL2, conserved site
AWHISG00000002898.1	PS00678	WD40 repeat, conserved site
AWHISG00000002898.1	PS50082	WD40 repeat
AWHISG00000002898.1	PS50988	TROVE domain
AWHISG00000002898.1	SM00320	WD40 repeat
AWHISG00000002898.1	SM01382	Large ribosomal subunit protein uL2, C-terminal
AWHISG00000002898.1	SSF140864	TROVE domain superfamily
AWHISG00000002898.1	SSF50104	Translation protein SH3-like domain superfamily
AWHISG00000002898.1	SSF50978	WD40-repeat-containing domain superfamily
AWHISG00000002898.1	SSF52540	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000002899.1	PF00112	Peptidase C1A, papain C-terminal
AWHISG00000002899.1	PR00705	Peptidase C1A, papain C-terminal
AWHISG00000002899.1	PS00139	Cysteine peptidase, cysteine active site
AWHISG00000002899.1	PTHR12411	Peptidase C1A
AWHISG00000002899.1	SM00645	Peptidase C1A, papain C-terminal
AWHISG00000002899.1	SSF54001	Papain-like cysteine peptidase superfamily
AWHISG00000002901.1	PR00075	Acyl-CoA desaturase
AWHISG00000002901.1	PTHR11351	Acyl-CoA desaturase
AWHISG00000002902.1	G3DSA:1.25.40.20	Ankyrin repeat-containing domain superfamily
AWHISG00000002902.1	PF12796	Ankyrin repeat
AWHISG00000002902.1	SM00248	Ankyrin repeat
AWHISG00000002902.1	SSF48371	Armadillo-type fold
AWHISG00000002902.1	SSF48403	Ankyrin repeat-containing domain superfamily
AWHISG00000002903.1	G3DSA:2.40.160.200	LURP-one-related superfamily
AWHISG00000002903.1	PF04525	LURP-one-related
AWHISG00000002903.1	SSF54518	Tubby-like, C-terminal
AWHISG00000002904.1	G3DSA:1.25.40.20	Ankyrin repeat-containing domain superfamily
AWHISG00000002904.1	PF00023	Ankyrin repeat
AWHISG00000002904.1	PF12796	Ankyrin repeat
AWHISG00000002904.1	PR01415	Ankyrin repeat
AWHISG00000002904.1	PS50088	Ankyrin repeat
AWHISG00000002904.1	SM00248	Ankyrin repeat
AWHISG00000002904.1	SSF48403	Ankyrin repeat-containing domain superfamily
AWHISG00000002905.1	G3DSA:1.20.1250.20	MFS transporter superfamily
AWHISG00000002905.1	PF00083	Major facilitator, sugar transporter-like
AWHISG00000002905.1	PS00217	Sugar transporter, conserved site
AWHISG00000002905.1	PS50850	Major facilitator superfamily domain
AWHISG00000002905.1	SSF103473	MFS transporter superfamily
AWHISG00000002909.1	PF14934	Transmembrane protein 254
AWHISG00000002909.1	PTHR34104	Transmembrane protein 254
AWHISG00000002911.1	PF15938	Protein of unknown function DUF4750
AWHISG00000002911.1	PTHR36877	Protein of unknown function DUF4750
AWHISG00000002921.1	G3DSA:3.40.710.10	Beta-lactamase/transpeptidase-like
AWHISG00000002921.1	PF00144	Beta-lactamase-related
AWHISG00000002921.1	SSF56601	Beta-lactamase/transpeptidase-like
AWHISG00000002922.1	PF02714	CSC1/OSCA1-like, 7TM region
AWHISG00000002922.1	PTHR13018	Calcium permeable stress-gated cation channel 1-like
AWHISG00000002923.1	PF13967	CSC1/OSCA1-like, N-terminal transmembrane domain
AWHISG00000002923.1	PF14703	CSC1/OSCA1-like, cytosolic domain
AWHISG00000002923.1	PTHR13018	Calcium permeable stress-gated cation channel 1-like
AWHISG00000002929.1	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000002929.1	PF00004	ATPase, AAA-type, core
AWHISG00000002929.1	PF12002	MgsA AAA+ ATPase C-terminal
AWHISG00000002929.1	PF16193	AAA C-terminal domain
AWHISG00000002929.1	SM00382	AAA+ ATPase domain
AWHISG00000002929.1	SSF48019	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal
AWHISG00000002929.1	SSF52540	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000002930.1	PF00022	Actin family
AWHISG00000002930.1	PR00190	Actin family
AWHISG00000002930.1	PS00432	Actin, conserved site
AWHISG00000002930.1	PS01132	Actin/actin-like conserved site
AWHISG00000002930.1	PTHR11937	Actin family
AWHISG00000002930.1	SM00268	Actin family
AWHISG00000002930.1	SSF53067	ATPase, nucleotide binding domain
AWHISG00000002931.1	G3DSA:3.30.70.600	Small ribosomal subunit protein uS10 domain superfamily
AWHISG00000002931.1	PF00338	Small ribosomal subunit protein uS10 domain
AWHISG00000002931.1	PTHR13334	Small ribosomal subunit protein uS10m
AWHISG00000002931.1	SM01403	Small ribosomal subunit protein uS10 domain
AWHISG00000002931.1	SSF54999	Small ribosomal subunit protein uS10 domain superfamily
AWHISG00000002932.1	G3DSA:2.130.10.10	WD40/YVTN repeat-like-containing domain superfamily
AWHISG00000002932.1	PF00400	WD40 repeat
AWHISG00000002932.1	PF08625	U3 small nucleolar RNA-associated protein 13, C-terminal
AWHISG00000002932.1	PR00320	G-protein beta WD-40 repeat
AWHISG00000002932.1	PS00678	WD40 repeat, conserved site
AWHISG00000002932.1	PS50082	WD40 repeat
AWHISG00000002932.1	SM00320	WD40 repeat
AWHISG00000002932.1	SSF50978	WD40-repeat-containing domain superfamily
AWHISG00000002932.1	SSF50998	Quinoprotein alcohol dehydrogenase-like superfamily
AWHISG00000002934.1	G3DSA:1.20.1300.10	Fumarate reductase/succinate dehydrogenase, transmembrane subunit
AWHISG00000002934.1	PTHR13337	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, CybS
AWHISG00000002934.1	SSF81343	Fumarate reductase/succinate dehydrogenase, transmembrane subunit
AWHISG00000002935.1	G3DSA:1.20.1270.60	AH/BAR domain superfamily
AWHISG00000002935.1	PF00018	SH3 domain
AWHISG00000002935.1	PF03114	BAR domain
AWHISG00000002935.1	PR00452	SH3 domain
AWHISG00000002935.1	PS50002	SH3 domain
AWHISG00000002935.1	PS51021	BAR domain
AWHISG00000002935.1	SM00326	SH3 domain
AWHISG00000002935.1	SM00721	BAR domain
AWHISG00000002935.1	SSF103657	AH/BAR domain superfamily
AWHISG00000002935.1	SSF50044	SH3-like domain superfamily
AWHISG00000002936.1	G3DSA:3.40.50.1820	Alpha/Beta hydrolase fold
AWHISG00000002936.1	PF20434	BD-FAE-like domain
AWHISG00000002936.1	SSF53474	Alpha/Beta hydrolase fold
AWHISG00000002937.1	PF10510	Phosphatidylinositol-glycan biosynthesis class S protein
AWHISG00000002937.1	PTHR21072	Phosphatidylinositol-glycan biosynthesis class S protein
AWHISG00000002938.1	G3DSA:2.30.29.30	PH-like domain superfamily
AWHISG00000002938.1	PF00169	Pleckstrin homology domain
AWHISG00000002938.1	PS50003	Pleckstrin homology domain
AWHISG00000002938.1	SM00233	Pleckstrin homology domain
AWHISG00000002939.1	cd02801	DUS-like, FMN-binding domain
AWHISG00000002939.1	G3DSA:3.20.20.70	Aldolase-type TIM barrel
AWHISG00000002939.1	PF01207	DUS-like, FMN-binding domain
AWHISG00000002939.1	PIRSF006621	tRNA-dihydrouridine synthase
AWHISG00000002939.1	PS01136	tRNA-dihydrouridine synthase, conserved site
AWHISG00000002940.1	PF00018	SH3 domain
AWHISG00000002940.1	PS50002	SH3 domain
AWHISG00000002940.1	SSF50044	SH3-like domain superfamily
AWHISG00000002943.1	G3DSA:3.30.70.330	Nucleotide-binding alpha-beta plait domain superfamily
AWHISG00000002943.1	PF00076	RNA recognition motif domain
AWHISG00000002943.1	SM00360	RNA recognition motif domain
AWHISG00000002943.1	SSF54928	RNA-binding domain superfamily
AWHISG00000002944.1	G3DSA:2.60.40.790	HSP20-like chaperone
AWHISG00000002944.1	SSF49764	HSP20-like chaperone
AWHISG00000002948.1	G3DSA:3.30.70.580	Pseudouridine synthase TruA/RsuA/RluB/E/F, N-terminal
AWHISG00000002948.1	G3DSA:3.30.70.660	Pseudouridine synthase I, TruA, C-terminal
AWHISG00000002948.1	MF_00171	Pseudouridine synthase I, TruA
AWHISG00000002948.1	PF01416	Pseudouridine synthase I, TruA, alpha/beta domain
AWHISG00000002948.1	PTHR11142	Pseudouridine synthase I, TruA
AWHISG00000002948.1	SSF55120	Pseudouridine synthase, catalytic domain superfamily
AWHISG00000002949.1	G3DSA:3.40.50.150	S-adenosyl-L-methionine-dependent methyltransferase superfamily
AWHISG00000002949.1	SSF53335	S-adenosyl-L-methionine-dependent methyltransferase superfamily
AWHISG00000002950.1	PF03971	Isocitrate dehydrogenase NADP-dependent, monomeric
AWHISG00000002950.1	PIRSF009407	Isocitrate dehydrogenase NADP-dependent, monomeric
AWHISG00000002950.1	PTHR36999	Isocitrate dehydrogenase NADP-dependent, monomeric
AWHISG00000002950.1	TIGR00178	Isocitrate dehydrogenase NADP-dependent, monomeric
AWHISG00000002951.1	PF02493	MORN repeat
AWHISG00000002951.1	SM00698	MORN repeat
AWHISG00000002954.1	G3DSA:1.10.555.10	Rho GTPase activation protein
AWHISG00000002954.1	PF00130	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain
AWHISG00000002954.1	PF00620	Rho GTPase-activating protein domain
AWHISG00000002954.1	PS00479	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain
AWHISG00000002954.1	PS50081	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain
AWHISG00000002954.1	PS50238	Rho GTPase-activating protein domain
AWHISG00000002954.1	SM00109	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain
AWHISG00000002954.1	SM00324	Rho GTPase-activating protein domain
AWHISG00000002954.1	SSF48350	Rho GTPase activation protein
AWHISG00000002954.1	SSF57889	C1-like domain superfamily
AWHISG00000002955.1	PS50199	Zinc finger, RanBP2-type
AWHISG00000002955.1	SM00547	Zinc finger, RanBP2-type
AWHISG00000002956.1	G3DSA:3.40.390.10	Metallopeptidase, catalytic domain superfamily
AWHISG00000002956.1	PF01400	Peptidase M12A
AWHISG00000002956.1	PR00480	Peptidase M12A
AWHISG00000002956.1	PS51864	Peptidase M12A
AWHISG00000002956.1	SM00235	Peptidase, metallopeptidase
AWHISG00000002958.1	PF14647	FAM91, N-terminal domain
AWHISG00000002958.1	PF14648	FAM91, C-terminal domain
AWHISG00000002958.1	PTHR28441	FAM91
AWHISG00000002959.1	G3DSA:1.25.40.20	Ankyrin repeat-containing domain superfamily
AWHISG00000002959.1	G3DSA:3.20.20.190	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily
AWHISG00000002959.1	PF00023	Ankyrin repeat
AWHISG00000002959.1	PF03105	SPX domain
AWHISG00000002959.1	PF12796	Ankyrin repeat
AWHISG00000002959.1	PS50088	Ankyrin repeat
AWHISG00000002959.1	PS51382	SPX domain
AWHISG00000002959.1	PS51704	Glycerophosphodiester phosphodiesterase domain
AWHISG00000002959.1	SM00248	Ankyrin repeat
AWHISG00000002959.1	SSF48403	Ankyrin repeat-containing domain superfamily
AWHISG00000002964.1	G3DSA:2.130.10.10	WD40/YVTN repeat-like-containing domain superfamily
AWHISG00000002964.1	G3DSA:3.40.50.11500	DENN domain, C-terminal lobe
AWHISG00000002964.1	PF02141	cDENN domain
AWHISG00000002964.1	PS50211	Tripartite DENN domain
AWHISG00000002964.1	SM00320	WD40 repeat
AWHISG00000002964.1	SM00799	cDENN domain
AWHISG00000002964.1	SSF50978	WD40-repeat-containing domain superfamily
AWHISG00000002966.1	PF03456	uDENN domain
AWHISG00000002968.1	PF00069	Protein kinase domain
AWHISG00000002968.1	PS00107	Protein kinase, ATP binding site
AWHISG00000002968.1	PS00108	Serine/threonine-protein kinase, active site
AWHISG00000002968.1	PS50011	Protein kinase domain
AWHISG00000002968.1	SM00220	Protein kinase domain
AWHISG00000002968.1	SSF56112	Protein kinase-like domain superfamily
AWHISG00000002969.1	PF08991	Mature-T-Cell Proliferation I type
AWHISG00000002969.1	PTHR15590	Mature-T-Cell Proliferation I type
AWHISG00000002969.1	SSF47072	Cysteine alpha-hairpin motif superfamily
AWHISG00000002970.1	G3DSA:3.60.10.10	Endonuclease/exonuclease/phosphatase superfamily
AWHISG00000002970.1	PF03372	Endonuclease/exonuclease/phosphatase
AWHISG00000002970.1	SSF56219	Endonuclease/exonuclease/phosphatase superfamily
AWHISG00000002970.2	G3DSA:3.60.10.10	Endonuclease/exonuclease/phosphatase superfamily
AWHISG00000002970.2	PF03372	Endonuclease/exonuclease/phosphatase
AWHISG00000002970.2	SSF56219	Endonuclease/exonuclease/phosphatase superfamily
AWHISG00000002971.1	G3DSA:1.10.287.370	Prefoldin
AWHISG00000002971.1	PTHR21162	p53 and DNA damage-regulated protein 1
AWHISG00000002972.1	cd03064	NuoE domain
AWHISG00000002972.1	G3DSA:1.10.10.1590	NADH-quinone oxidoreductase subunit E, N-terminal
AWHISG00000002972.1	PIRSF000216	NADH-quinone oxidoreductase subunit E-like
AWHISG00000002972.1	SSF52833	Thioredoxin-like superfamily
AWHISG00000002972.1	TIGR01958	NADH-quinone oxidoreductase subunit E-like
AWHISG00000002974.1	G3DSA:3.10.110.10	Ubiquitin-conjugating enzyme/RWD-like
AWHISG00000002974.1	PF05773	RWD domain
AWHISG00000002974.1	PF06544	Small nuclear ribonucleoprotein Prp3, C-terminal domain
AWHISG00000002974.1	PIRSF038021	Phomoidride biosynthesis cluster protein F-like
AWHISG00000002974.1	PS50908	RWD domain
AWHISG00000002974.1	PTHR15955	Phomoidride biosynthesis cluster protein F-like
AWHISG00000002974.1	SSF54495	Ubiquitin-conjugating enzyme/RWD-like
AWHISG00000002975.1	G3DSA:3.40.50.80	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain
AWHISG00000002975.1	PF00175	Oxidoreductase FAD/NAD(P)-binding
AWHISG00000002975.1	PF00970	Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain
AWHISG00000002975.1	PS51384	FAD-binding domain, ferredoxin reductase-type
AWHISG00000002975.1	PTHR19370	NADH:cytochrome b5 reductase-like
AWHISG00000002975.1	SSF52343	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain
AWHISG00000002975.1	SSF63380	Riboflavin synthase-like beta-barrel
AWHISG00000002977.1	PF00443	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
AWHISG00000002977.1	PS00972	Ubiquitin specific protease, conserved site
AWHISG00000002977.1	PS00973	Ubiquitin specific protease, conserved site
AWHISG00000002977.1	PS50235	Ubiquitin specific protease domain
AWHISG00000002977.1	SSF54001	Papain-like cysteine peptidase superfamily
AWHISG00000002978.1	cd00265	MADS MEF2-like
AWHISG00000002978.1	G3DSA:3.40.1810.10	Transcription factor, MADS-box superfamily
AWHISG00000002978.1	PF00319	Transcription factor, MADS-box
AWHISG00000002978.1	PR00404	Transcription factor, MADS-box
AWHISG00000002978.1	PS00350	Transcription factor, MADS-box
AWHISG00000002978.1	PS50066	Transcription factor, MADS-box
AWHISG00000002978.1	SM00432	Transcription factor, MADS-box
AWHISG00000002978.1	SSF55455	Transcription factor, MADS-box superfamily
AWHISG00000002980.1	cd17973	DHX15, DEXH-box helicase domain
AWHISG00000002980.1	G3DSA:1.25.40.10	Tetratricopeptide-like helical domain superfamily
AWHISG00000002980.1	G3DSA:2.30.130.40	Lon protease, N-terminal domain superfamily
AWHISG00000002980.1	G3DSA:3.30.40.10	Zinc finger, RING/FYVE/PHD-type
AWHISG00000002980.1	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000002980.1	G3DSA:3.50.50.60	FAD/NAD(P)-binding domain superfamily
AWHISG00000002980.1	PF00270	DEAD/DEAH box helicase domain
AWHISG00000002980.1	PF00271	Helicase, C-terminal domain-like
AWHISG00000002980.1	PF01593	Amine oxidase
AWHISG00000002980.1	PF02190	Lon protease, N-terminal domain
AWHISG00000002980.1	PF04408	Helicase associated domain (HA2), winged-helix domain
AWHISG00000002980.1	PF07717	DEAD-box helicase, OB fold
AWHISG00000002980.1	PS00518	Zinc finger, RING-type, conserved site
AWHISG00000002980.1	PS00690	DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site
AWHISG00000002980.1	PS50089	Zinc finger, RING-type
AWHISG00000002980.1	PS51192	Helicase superfamily 1/2, ATP-binding domain
AWHISG00000002980.1	PS51194	Helicase, C-terminal domain-like
AWHISG00000002980.1	SM00028	Tetratricopeptide repeat
AWHISG00000002980.1	SM00184	Zinc finger, RING-type
AWHISG00000002980.1	SM00464	Lon protease, N-terminal domain
AWHISG00000002980.1	SM00487	Helicase superfamily 1/2, ATP-binding domain
AWHISG00000002980.1	SM00490	Helicase, C-terminal domain-like
AWHISG00000002980.1	SM00847	Helicase-associated domain
AWHISG00000002980.1	SSF48452	Tetratricopeptide-like helical domain superfamily
AWHISG00000002980.1	SSF51905	FAD/NAD(P)-binding domain superfamily
AWHISG00000002980.1	SSF52540	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000002980.1	SSF88697	PUA-like superfamily
AWHISG00000002981.1	G3DSA:1.10.555.10	Rho GTPase activation protein
AWHISG00000002981.1	PF00620	Rho GTPase-activating protein domain
AWHISG00000002981.1	PS50238	Rho GTPase-activating protein domain
AWHISG00000002981.1	PTHR23177	Rho GTPase-activating protein 1-5
AWHISG00000002981.1	SM00324	Rho GTPase-activating protein domain
AWHISG00000002981.1	SSF48350	Rho GTPase activation protein
AWHISG00000002981.2	G3DSA:1.10.555.10	Rho GTPase activation protein
AWHISG00000002981.2	PF00620	Rho GTPase-activating protein domain
AWHISG00000002981.2	PS50238	Rho GTPase-activating protein domain
AWHISG00000002981.2	PTHR23177	Rho GTPase-activating protein 1-5
AWHISG00000002981.2	SM00324	Rho GTPase-activating protein domain
AWHISG00000002981.2	SSF48350	Rho GTPase activation protein
AWHISG00000002982.1	PF03016	Exostosin, GT47 domain
AWHISG00000002982.1	PTHR11062	Exostosin-like
AWHISG00000002983.1	PF04258	Peptidase A22B, signal peptide peptidase
AWHISG00000002983.1	PTHR12174	Peptidase A22B, signal peptide peptidase
AWHISG00000002983.1	SM00730	Presenilin/signal peptide peptidase
AWHISG00000002985.1	cd00160	Dbl homology (DH) domain
AWHISG00000002985.1	G3DSA:1.20.900.10	Dbl homology (DH) domain superfamily
AWHISG00000002985.1	G3DSA:2.30.29.30	PH-like domain superfamily
AWHISG00000002985.1	PF00621	Dbl homology (DH) domain
AWHISG00000002985.1	PS50010	Dbl homology (DH) domain
AWHISG00000002985.1	SM00325	Dbl homology (DH) domain
AWHISG00000002985.1	SSF48065	Dbl homology (DH) domain superfamily
AWHISG00000002987.1	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000002987.1	PF00005	ABC transporter-like, ATP-binding domain
AWHISG00000002987.1	PF01061	ABC-2 type transporter, transmembrane domain
AWHISG00000002987.1	PF19055	ABC transporter family G domain
AWHISG00000002987.1	PS00211	ABC transporter-like, conserved site
AWHISG00000002987.1	PS50893	ABC transporter-like, ATP-binding domain
AWHISG00000002987.1	SM00382	AAA+ ATPase domain
AWHISG00000002987.1	SSF52540	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000002988.1	SSF56112	Protein kinase-like domain superfamily
AWHISG00000002989.1	SSF51445	Glycoside hydrolase superfamily
AWHISG00000002990.1	PF04749	PLAC8 motif-containing protein
AWHISG00000002990.1	PTHR15907	PLAC8 motif-containing protein
AWHISG00000002990.1	TIGR01571	PLAC8 motif-containing protein
AWHISG00000002991.1	PF00069	Protein kinase domain
AWHISG00000002991.1	PS00108	Serine/threonine-protein kinase, active site
AWHISG00000002991.1	PS50011	Protein kinase domain
AWHISG00000002991.1	SM00220	Protein kinase domain
AWHISG00000002991.1	SSF56112	Protein kinase-like domain superfamily
AWHISG00000002992.1	G3DSA:1.10.418.10	CH domain superfamily
AWHISG00000002992.1	PF00307	Calponin homology domain
AWHISG00000002992.1	PR00888	Smooth muscle protein/calponin
AWHISG00000002992.1	PS50021	Calponin homology domain
AWHISG00000002992.1	SM00033	Calponin homology domain
AWHISG00000002992.1	SSF47576	CH domain superfamily
AWHISG00000002993.1	PS50261	GPCR, family 2-like, 7TM
AWHISG00000002996.1	G3DSA:3.40.390.10	Metallopeptidase, catalytic domain superfamily
AWHISG00000002996.1	PF01400	Peptidase M12A
AWHISG00000002996.1	PR00480	Peptidase M12A
AWHISG00000002996.1	PS51864	Peptidase M12A
AWHISG00000002996.1	SM00235	Peptidase, metallopeptidase
AWHISG00000002997.1	PF10568	Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain
AWHISG00000002997.1	PF17171	Metaxin, glutathione S-transferase domain
AWHISG00000002998.1	PF04921	FAM50A/XAP5, C-terminal domain
AWHISG00000002998.1	PTHR12722	XAP5 protein
AWHISG00000003001.1	G3DSA:2.40.160.200	LURP-one-related superfamily
AWHISG00000003001.1	PF04525	LURP-one-related
AWHISG00000003001.1	PTHR31087	LURP-one-related
AWHISG00000003001.1	SSF54518	Tubby-like, C-terminal
AWHISG00000003002.1	PF00069	Protein kinase domain
AWHISG00000003002.1	PS00108	Serine/threonine-protein kinase, active site
AWHISG00000003002.1	PS50011	Protein kinase domain
AWHISG00000003002.1	SM00220	Protein kinase domain
AWHISG00000003002.1	SSF56112	Protein kinase-like domain superfamily
AWHISG00000003003.1	PF00069	Protein kinase domain
AWHISG00000003003.1	PS50011	Protein kinase domain
AWHISG00000003003.1	PTHR24348	Serine/threonine-protein kinase Atg1-like
AWHISG00000003003.1	SSF56112	Protein kinase-like domain superfamily
AWHISG00000003004.1	G3DSA:1.25.40.10	Tetratricopeptide-like helical domain superfamily
AWHISG00000003004.1	PTHR15502	Histone transcription regulator 3/CABIN1
AWHISG00000003004.1	SM00028	Tetratricopeptide repeat
AWHISG00000003004.1	SSF48452	Tetratricopeptide-like helical domain superfamily
AWHISG00000003005.1	G3DSA:1.10.3370.10	SecY domain superfamily
AWHISG00000003005.1	PF00344	SecY/SEC61-alpha family
AWHISG00000003005.1	PF10559	Translocon Sec61/SecY, plug domain
AWHISG00000003005.1	PIRSF004557	SecY/SEC61-alpha family
AWHISG00000003005.1	PS00755	SecY conserved site
AWHISG00000003005.1	PTHR10906	SecY/SEC61-alpha family
AWHISG00000003005.1	SSF103491	SecY domain superfamily
AWHISG00000003005.1	TIGR00967	SecY/SEC61-alpha family
AWHISG00000003010.1	G3DSA:1.25.40.10	Tetratricopeptide-like helical domain superfamily
AWHISG00000003010.1	PF13041	Pentatricopeptide repeat
AWHISG00000003010.1	PF13812	Pentatricopeptide repeat
AWHISG00000003010.1	PS51375	Pentatricopeptide repeat
AWHISG00000003010.1	TIGR00756	Pentatricopeptide repeat
AWHISG00000003013.1	G3DSA:3.80.10.10	Leucine-rich repeat domain superfamily
AWHISG00000003013.1	PF13516	Leucine-rich repeat
AWHISG00000003014.1	G3DSA:3.30.530.20	START-like domain superfamily
AWHISG00000003014.1	PF01852	START domain
AWHISG00000003014.1	PS50848	START domain
AWHISG00000003018.1	cd00751	Thiolase
AWHISG00000003018.1	G3DSA:3.40.47.10	Thiolase-like
AWHISG00000003018.1	PF00108	Thiolase, N-terminal
AWHISG00000003018.1	PF02803	Thiolase, C-terminal
AWHISG00000003018.1	PIRSF000429	Thiolase
AWHISG00000003018.1	PS00099	Thiolase, active site
AWHISG00000003018.1	SSF53901	Thiolase-like
AWHISG00000003018.1	TIGR01930	Thiolase
AWHISG00000003018.3	cd00751	Thiolase
AWHISG00000003018.3	G3DSA:3.40.47.10	Thiolase-like
AWHISG00000003018.3	PF00108	Thiolase, N-terminal
AWHISG00000003018.3	PF02803	Thiolase, C-terminal
AWHISG00000003018.3	PS00099	Thiolase, active site
AWHISG00000003018.3	SSF53901	Thiolase-like
AWHISG00000003018.3	TIGR01930	Thiolase
AWHISG00000003020.1	G3DSA:1.25.40.20	Ankyrin repeat-containing domain superfamily
AWHISG00000003020.1	PF12796	Ankyrin repeat
AWHISG00000003020.1	PS50088	Ankyrin repeat
AWHISG00000003020.1	SM00248	Ankyrin repeat
AWHISG00000003020.1	SSF48403	Ankyrin repeat-containing domain superfamily
AWHISG00000003022.1	G3DSA:1.20.1250.20	MFS transporter superfamily
AWHISG00000003022.1	PF07690	Major facilitator superfamily
AWHISG00000003022.1	SSF103473	MFS transporter superfamily
AWHISG00000003024.1	G3DSA:3.40.50.1110	SGNH hydrolase superfamily
